metric_name,percentile,threshold_value,baseline_start_date,baseline_end_date
oss_reviews,25.7,0.0,2022-10-01,2025-09-30
oss_reviews,25.8,0.0,2022-10-01,2025-09-30
oss_reviews,25.9,0.0,2022-10-01,2025-09-30
oss_reviews,26.0,0.0,2022-10-01,2025-09-30
oss_reviews,26.1,0.0,2022-10-01,2025-09-30
oss_reviews,26.2,0.0,2022-10-01,2025-09-30
oss_reviews,26.3,0.0,2022-10-01,2025-09-30
oss_reviews,26.4,0.0,2022-10-01,2025-09-30
oss_reviews,26.5,0.0,2022-10-01,2025-09-30
oss_reviews,26.6,0.0,2022-10-01,2025-09-30
oss_reviews,26.7,0.0,2022-10-01,2025-09-30
oss_reviews,26.8,0.0,2022-10-01,2025-09-30
oss_reviews,26.9,0.0,2022-10-01,2025-09-30
oss_reviews,27.0,0.0,2022-10-01,2025-09-30
oss_reviews,27.1,0.0,2022-10-01,2025-09-30
oss_reviews,27.2,0.0,2022-10-01,2025-09-30
oss_reviews,27.3,0.0,2022-10-01,2025-09-30
oss_reviews,27.4,0.0,2022-10-01,2025-09-30
oss_reviews,27.5,0.0,2022-10-01,2025-09-30
oss_reviews,27.6,0.0,2022-10-01,2025-09-30
oss_reviews,27.7,0.0,2022-10-01,2025-09-30
oss_reviews,27.8,0.0,2022-10-01,2025-09-30
oss_reviews,27.9,0.0,2022-10-01,2025-09-30
oss_reviews,28.0,0.0,2022-10-01,2025-09-30
oss_reviews,28.1,0.0,2022-10-01,2025-09-30
oss_reviews,28.2,0.0,2022-10-01,2025-09-30
oss_reviews,28.3,0.0,2022-10-01,2025-09-30
oss_reviews,28.4,0.0,2022-10-01,2025-09-30
oss_reviews,28.5,0.0,2022-10-01,2025-09-30
oss_reviews,28.6,0.0,2022-10-01,2025-09-30
oss_reviews,28.7,0.0,2022-10-01,2025-09-30
oss_reviews,28.8,0.0,2022-10-01,2025-09-30
oss_reviews,28.9,0.0,2022-10-01,2025-09-30
oss_reviews,29.0,0.0,2022-10-01,2025-09-30
oss_reviews,29.1,0.0,2022-10-01,2025-09-30
oss_reviews,29.2,0.0,2022-10-01,2025-09-30
oss_reviews,29.3,0.0,2022-10-01,2025-09-30
oss_reviews,29.4,0.0,2022-10-01,2025-09-30
oss_reviews,29.5,0.0,2022-10-01,2025-09-30
oss_reviews,29.6,0.0,2022-10-01,2025-09-30
oss_reviews,29.7,0.0,2022-10-01,2025-09-30
oss_reviews,29.8,0.0,2022-10-01,2025-09-30
oss_reviews,29.9,0.0,2022-10-01,2025-09-30
oss_reviews,30.0,0.0,2022-10-01,2025-09-30
oss_reviews,30.1,0.0,2022-10-01,2025-09-30
oss_reviews,30.2,0.0,2022-10-01,2025-09-30
oss_reviews,30.3,0.0,2022-10-01,2025-09-30
oss_reviews,30.4,0.0,2022-10-01,2025-09-30
oss_reviews,30.5,0.0,2022-10-01,2025-09-30
oss_reviews,30.6,0.0,2022-10-01,2025-09-30
oss_reviews,30.7,0.0,2022-10-01,2025-09-30
oss_reviews,30.8,0.0,2022-10-01,2025-09-30
oss_reviews,30.9,0.0,2022-10-01,2025-09-30
oss_reviews,31.0,0.0,2022-10-01,2025-09-30
oss_reviews,31.1,0.0,2022-10-01,2025-09-30
oss_reviews,31.2,0.0,2022-10-01,2025-09-30
oss_reviews,31.3,0.0,2022-10-01,2025-09-30
oss_reviews,31.4,0.0,2022-10-01,2025-09-30
oss_reviews,31.5,0.0,2022-10-01,2025-09-30
oss_reviews,31.6,0.0,2022-10-01,2025-09-30
oss_reviews,31.7,0.0,2022-10-01,2025-09-30
oss_reviews,31.8,0.0,2022-10-01,2025-09-30
oss_reviews,31.9,0.0,2022-10-01,2025-09-30
oss_reviews,32.0,0.0,2022-10-01,2025-09-30
oss_reviews,32.1,0.0,2022-10-01,2025-09-30
oss_reviews,32.2,0.0,2022-10-01,2025-09-30
oss_reviews,32.3,0.0,2022-10-01,2025-09-30
oss_reviews,32.4,0.0,2022-10-01,2025-09-30
oss_reviews,32.5,0.0,2022-10-01,2025-09-30
oss_reviews,32.6,0.0,2022-10-01,2025-09-30
oss_reviews,32.7,0.0,2022-10-01,2025-09-30
oss_reviews,32.8,0.0,2022-10-01,2025-09-30
oss_reviews,32.9,0.0,2022-10-01,2025-09-30
oss_reviews,33.0,0.0,2022-10-01,2025-09-30
oss_reviews,33.1,0.0,2022-10-01,2025-09-30
oss_reviews,33.2,0.0,2022-10-01,2025-09-30
oss_reviews,33.3,0.0,2022-10-01,2025-09-30
oss_reviews,33.4,0.0,2022-10-01,2025-09-30
oss_reviews,33.5,0.0,2022-10-01,2025-09-30
oss_reviews,33.6,0.0,2022-10-01,2025-09-30
oss_reviews,33.7,0.0,2022-10-01,2025-09-30
oss_reviews,33.8,0.0,2022-10-01,2025-09-30
oss_reviews,33.9,0.0,2022-10-01,2025-09-30
oss_reviews,34.0,0.0,2022-10-01,2025-09-30
oss_reviews,34.1,0.0,2022-10-01,2025-09-30
oss_reviews,34.2,0.0,2022-10-01,2025-09-30
oss_reviews,34.3,0.0,2022-10-01,2025-09-30
oss_reviews,34.4,0.0,2022-10-01,2025-09-30
oss_reviews,34.5,0.0,2022-10-01,2025-09-30
oss_reviews,34.6,0.0,2022-10-01,2025-09-30
oss_reviews,34.7,0.0,2022-10-01,2025-09-30
oss_reviews,34.8,0.0,2022-10-01,2025-09-30
oss_reviews,34.9,0.0,2022-10-01,2025-09-30
oss_reviews,35.0,0.0,2022-10-01,2025-09-30
oss_reviews,35.1,0.0,2022-10-01,2025-09-30
oss_reviews,35.2,0.0,2022-10-01,2025-09-30
oss_reviews,35.3,0.0,2022-10-01,2025-09-30
oss_reviews,35.4,0.0,2022-10-01,2025-09-30
oss_reviews,35.5,0.0,2022-10-01,2025-09-30
oss_reviews,35.6,0.0,2022-10-01,2025-09-30
oss_reviews,35.7,0.0,2022-10-01,2025-09-30
oss_reviews,35.8,0.0,2022-10-01,2025-09-30
oss_reviews,35.9,0.0,2022-10-01,2025-09-30
oss_reviews,36.0,0.0,2022-10-01,2025-09-30
oss_reviews,36.1,0.0,2022-10-01,2025-09-30
oss_reviews,36.2,0.0,2022-10-01,2025-09-30
oss_reviews,36.3,0.0,2022-10-01,2025-09-30
oss_reviews,36.4,0.0,2022-10-01,2025-09-30
oss_reviews,36.5,0.0,2022-10-01,2025-09-30
oss_reviews,36.6,0.0,2022-10-01,2025-09-30
oss_reviews,36.7,0.0,2022-10-01,2025-09-30
oss_reviews,36.8,0.0,2022-10-01,2025-09-30
oss_reviews,36.9,0.0,2022-10-01,2025-09-30
oss_reviews,37.0,0.0,2022-10-01,2025-09-30
oss_reviews,37.1,0.0,2022-10-01,2025-09-30
oss_reviews,37.2,0.0,2022-10-01,2025-09-30
oss_reviews,37.3,0.0,2022-10-01,2025-09-30
oss_reviews,37.4,0.0,2022-10-01,2025-09-30
oss_reviews,37.5,0.0,2022-10-01,2025-09-30
oss_reviews,37.6,0.0,2022-10-01,2025-09-30
oss_reviews,37.7,0.0,2022-10-01,2025-09-30
oss_reviews,37.8,0.0,2022-10-01,2025-09-30
oss_reviews,37.9,0.0,2022-10-01,2025-09-30
oss_reviews,38.0,0.0,2022-10-01,2025-09-30
oss_reviews,38.1,0.0,2022-10-01,2025-09-30
oss_reviews,38.2,0.0,2022-10-01,2025-09-30
oss_reviews,38.3,0.0,2022-10-01,2025-09-30
oss_reviews,38.4,0.0,2022-10-01,2025-09-30
oss_reviews,38.5,0.0,2022-10-01,2025-09-30
oss_reviews,38.6,0.0,2022-10-01,2025-09-30
oss_reviews,38.7,0.0,2022-10-01,2025-09-30
oss_reviews,38.8,0.0,2022-10-01,2025-09-30
oss_reviews,38.9,0.0,2022-10-01,2025-09-30
oss_reviews,39.0,0.0,2022-10-01,2025-09-30
oss_reviews,39.1,0.0,2022-10-01,2025-09-30
oss_reviews,39.2,0.0,2022-10-01,2025-09-30
oss_reviews,39.3,0.0,2022-10-01,2025-09-30
oss_reviews,39.4,0.0,2022-10-01,2025-09-30
oss_reviews,39.5,0.0,2022-10-01,2025-09-30
oss_reviews,39.6,0.0,2022-10-01,2025-09-30
oss_reviews,39.7,0.0,2022-10-01,2025-09-30
oss_reviews,39.8,0.0,2022-10-01,2025-09-30
oss_reviews,39.9,0.0,2022-10-01,2025-09-30
oss_reviews,40.0,0.0,2022-10-01,2025-09-30
oss_reviews,40.1,0.0,2022-10-01,2025-09-30
oss_reviews,40.2,0.0,2022-10-01,2025-09-30
oss_reviews,40.3,0.0,2022-10-01,2025-09-30
oss_reviews,40.4,0.0,2022-10-01,2025-09-30
oss_reviews,40.5,0.0,2022-10-01,2025-09-30
oss_reviews,40.6,0.0,2022-10-01,2025-09-30
oss_reviews,40.7,0.0,2022-10-01,2025-09-30
oss_reviews,40.8,0.0,2022-10-01,2025-09-30
oss_reviews,40.9,0.0,2022-10-01,2025-09-30
oss_reviews,41.0,0.0,2022-10-01,2025-09-30
oss_reviews,41.1,0.0,2022-10-01,2025-09-30
oss_reviews,41.2,0.0,2022-10-01,2025-09-30
oss_reviews,41.3,0.0,2022-10-01,2025-09-30
oss_reviews,41.4,0.0,2022-10-01,2025-09-30
oss_reviews,41.5,0.0,2022-10-01,2025-09-30
oss_reviews,41.6,0.0,2022-10-01,2025-09-30
oss_reviews,41.7,0.0,2022-10-01,2025-09-30
oss_reviews,41.8,0.0,2022-10-01,2025-09-30
oss_reviews,41.9,0.0,2022-10-01,2025-09-30
oss_reviews,42.0,0.0,2022-10-01,2025-09-30
oss_reviews,42.1,0.0,2022-10-01,2025-09-30
oss_reviews,42.2,0.0,2022-10-01,2025-09-30
oss_reviews,42.3,0.0,2022-10-01,2025-09-30
oss_reviews,42.4,0.0,2022-10-01,2025-09-30
oss_reviews,42.5,0.0,2022-10-01,2025-09-30
oss_reviews,42.6,0.0,2022-10-01,2025-09-30
oss_reviews,42.7,0.0,2022-10-01,2025-09-30
oss_reviews,42.8,0.0,2022-10-01,2025-09-30
oss_reviews,42.9,0.0,2022-10-01,2025-09-30
oss_reviews,43.0,0.0,2022-10-01,2025-09-30
oss_reviews,43.1,0.0,2022-10-01,2025-09-30
oss_reviews,43.2,0.0,2022-10-01,2025-09-30
oss_reviews,43.3,0.0,2022-10-01,2025-09-30
oss_reviews,43.4,0.0,2022-10-01,2025-09-30
oss_reviews,43.5,0.0,2022-10-01,2025-09-30
oss_reviews,43.6,0.0,2022-10-01,2025-09-30
oss_reviews,43.7,0.0,2022-10-01,2025-09-30
oss_reviews,43.8,0.0,2022-10-01,2025-09-30
oss_reviews,43.9,0.0,2022-10-01,2025-09-30
oss_reviews,44.0,0.0,2022-10-01,2025-09-30
oss_reviews,44.1,0.0,2022-10-01,2025-09-30
oss_reviews,44.2,0.0,2022-10-01,2025-09-30
oss_reviews,44.3,0.0,2022-10-01,2025-09-30
oss_reviews,44.4,0.0,2022-10-01,2025-09-30
oss_reviews,44.5,0.0,2022-10-01,2025-09-30
oss_reviews,44.6,0.0,2022-10-01,2025-09-30
oss_reviews,44.7,0.0,2022-10-01,2025-09-30
oss_reviews,44.8,0.0,2022-10-01,2025-09-30
oss_reviews,44.9,0.0,2022-10-01,2025-09-30
oss_reviews,45.0,0.0,2022-10-01,2025-09-30
oss_reviews,45.1,0.0,2022-10-01,2025-09-30
oss_reviews,45.2,0.0,2022-10-01,2025-09-30
oss_reviews,45.3,0.0,2022-10-01,2025-09-30
oss_reviews,45.4,0.0,2022-10-01,2025-09-30
oss_reviews,45.5,0.0,2022-10-01,2025-09-30
oss_reviews,45.6,0.0,2022-10-01,2025-09-30
oss_reviews,45.7,0.0,2022-10-01,2025-09-30
oss_reviews,45.8,0.0,2022-10-01,2025-09-30
oss_reviews,45.9,0.0,2022-10-01,2025-09-30
oss_reviews,46.0,0.0,2022-10-01,2025-09-30
oss_reviews,46.1,0.0,2022-10-01,2025-09-30
oss_reviews,46.2,0.0,2022-10-01,2025-09-30
oss_reviews,46.3,0.0,2022-10-01,2025-09-30
oss_reviews,46.4,0.0,2022-10-01,2025-09-30
oss_reviews,46.5,0.0,2022-10-01,2025-09-30
oss_reviews,46.6,0.0,2022-10-01,2025-09-30
oss_reviews,46.7,0.0,2022-10-01,2025-09-30
oss_reviews,46.8,0.0,2022-10-01,2025-09-30
oss_reviews,46.9,0.0,2022-10-01,2025-09-30
oss_reviews,47.0,0.0,2022-10-01,2025-09-30
oss_reviews,47.1,0.0,2022-10-01,2025-09-30
oss_reviews,47.2,0.0,2022-10-01,2025-09-30
oss_reviews,47.3,0.0,2022-10-01,2025-09-30
oss_reviews,47.4,0.0,2022-10-01,2025-09-30
oss_reviews,47.5,0.0,2022-10-01,2025-09-30
oss_reviews,47.6,0.0,2022-10-01,2025-09-30
oss_reviews,47.7,0.0,2022-10-01,2025-09-30
oss_reviews,47.8,0.0,2022-10-01,2025-09-30
oss_reviews,47.9,0.0,2022-10-01,2025-09-30
oss_reviews,48.0,0.0,2022-10-01,2025-09-30
oss_reviews,48.1,0.0,2022-10-01,2025-09-30
oss_reviews,48.2,0.0,2022-10-01,2025-09-30
oss_reviews,48.3,0.0,2022-10-01,2025-09-30
oss_reviews,48.4,0.0,2022-10-01,2025-09-30
oss_reviews,48.5,0.0,2022-10-01,2025-09-30
oss_reviews,48.6,0.0,2022-10-01,2025-09-30
oss_reviews,48.7,0.0,2022-10-01,2025-09-30
oss_reviews,48.8,0.0,2022-10-01,2025-09-30
oss_reviews,48.9,0.0,2022-10-01,2025-09-30
oss_reviews,49.0,0.0,2022-10-01,2025-09-30
oss_reviews,49.1,0.0,2022-10-01,2025-09-30
oss_reviews,49.2,0.0,2022-10-01,2025-09-30
oss_reviews,49.3,0.0,2022-10-01,2025-09-30
oss_reviews,49.4,0.0,2022-10-01,2025-09-30
oss_reviews,49.5,0.0,2022-10-01,2025-09-30
oss_reviews,49.6,0.0,2022-10-01,2025-09-30
oss_reviews,49.7,0.0,2022-10-01,2025-09-30
oss_reviews,49.8,0.0,2022-10-01,2025-09-30
oss_reviews,49.9,0.0,2022-10-01,2025-09-30
oss_reviews,50.0,0.0,2022-10-01,2025-09-30
oss_reviews,50.1,0.0,2022-10-01,2025-09-30
oss_reviews,50.2,0.0,2022-10-01,2025-09-30
oss_reviews,50.3,0.0,2022-10-01,2025-09-30
oss_reviews,50.4,0.0,2022-10-01,2025-09-30
oss_reviews,50.5,0.0,2022-10-01,2025-09-30
oss_reviews,50.6,0.0,2022-10-01,2025-09-30
oss_reviews,50.7,0.0,2022-10-01,2025-09-30
oss_reviews,50.8,0.0,2022-10-01,2025-09-30
oss_reviews,50.9,0.0,2022-10-01,2025-09-30
oss_reviews,51.0,0.0,2022-10-01,2025-09-30
oss_reviews,51.1,0.0,2022-10-01,2025-09-30
oss_reviews,51.2,0.0,2022-10-01,2025-09-30
oss_reviews,51.3,0.0,2022-10-01,2025-09-30
oss_reviews,51.4,0.0,2022-10-01,2025-09-30
oss_reviews,51.5,0.0,2022-10-01,2025-09-30
oss_reviews,51.6,0.0,2022-10-01,2025-09-30
oss_reviews,51.7,0.0,2022-10-01,2025-09-30
oss_reviews,51.8,0.0,2022-10-01,2025-09-30
oss_reviews,51.9,0.0,2022-10-01,2025-09-30
oss_reviews,52.0,0.0,2022-10-01,2025-09-30
oss_reviews,52.1,0.0,2022-10-01,2025-09-30
oss_reviews,52.2,0.0,2022-10-01,2025-09-30
oss_reviews,52.3,0.0,2022-10-01,2025-09-30
oss_reviews,52.4,0.0,2022-10-01,2025-09-30
oss_reviews,52.5,0.0,2022-10-01,2025-09-30
oss_reviews,52.6,0.0,2022-10-01,2025-09-30
oss_reviews,52.7,0.0,2022-10-01,2025-09-30
oss_reviews,52.8,0.0,2022-10-01,2025-09-30
oss_reviews,52.9,0.0,2022-10-01,2025-09-30
oss_reviews,53.0,0.0,2022-10-01,2025-09-30
oss_reviews,53.1,0.0,2022-10-01,2025-09-30
oss_reviews,53.2,0.0,2022-10-01,2025-09-30
oss_reviews,53.3,0.0,2022-10-01,2025-09-30
oss_reviews,53.4,0.0,2022-10-01,2025-09-30
oss_reviews,53.5,0.0,2022-10-01,2025-09-30
oss_reviews,53.6,0.0,2022-10-01,2025-09-30
oss_reviews,53.7,0.0,2022-10-01,2025-09-30
oss_reviews,53.8,0.0,2022-10-01,2025-09-30
oss_reviews,53.9,0.0,2022-10-01,2025-09-30
oss_reviews,54.0,0.0,2022-10-01,2025-09-30
oss_reviews,54.1,0.0,2022-10-01,2025-09-30
oss_reviews,54.2,0.0,2022-10-01,2025-09-30
oss_reviews,54.3,0.0,2022-10-01,2025-09-30
oss_reviews,54.4,0.0,2022-10-01,2025-09-30
oss_reviews,54.5,0.0,2022-10-01,2025-09-30
oss_reviews,54.6,0.0,2022-10-01,2025-09-30
oss_reviews,54.7,0.0,2022-10-01,2025-09-30
oss_reviews,54.8,0.0,2022-10-01,2025-09-30
oss_reviews,54.9,0.0,2022-10-01,2025-09-30
oss_reviews,55.0,0.0,2022-10-01,2025-09-30
oss_reviews,55.1,0.0,2022-10-01,2025-09-30
oss_reviews,55.2,0.0,2022-10-01,2025-09-30
oss_reviews,55.3,0.0,2022-10-01,2025-09-30
oss_reviews,55.4,0.0,2022-10-01,2025-09-30
oss_reviews,55.5,0.0,2022-10-01,2025-09-30
oss_reviews,55.6,0.0,2022-10-01,2025-09-30
oss_reviews,55.7,0.0,2022-10-01,2025-09-30
oss_reviews,55.8,0.0,2022-10-01,2025-09-30
oss_reviews,55.9,0.0,2022-10-01,2025-09-30
oss_reviews,56.0,0.0,2022-10-01,2025-09-30
oss_reviews,56.1,0.0,2022-10-01,2025-09-30
oss_reviews,56.2,0.0,2022-10-01,2025-09-30
oss_reviews,56.3,0.0,2022-10-01,2025-09-30
oss_reviews,56.4,0.0,2022-10-01,2025-09-30
oss_reviews,56.5,0.0,2022-10-01,2025-09-30
oss_reviews,56.6,0.0,2022-10-01,2025-09-30
oss_reviews,56.7,0.0,2022-10-01,2025-09-30
oss_reviews,56.8,0.0,2022-10-01,2025-09-30
oss_reviews,56.9,0.0,2022-10-01,2025-09-30
oss_reviews,57.0,0.0,2022-10-01,2025-09-30
oss_reviews,57.1,0.0,2022-10-01,2025-09-30
oss_reviews,57.2,0.0,2022-10-01,2025-09-30
oss_reviews,57.3,0.0,2022-10-01,2025-09-30
oss_reviews,57.4,0.0,2022-10-01,2025-09-30
oss_reviews,57.5,0.0,2022-10-01,2025-09-30
oss_reviews,57.6,0.0,2022-10-01,2025-09-30
oss_reviews,57.7,0.0,2022-10-01,2025-09-30
oss_reviews,57.8,0.0,2022-10-01,2025-09-30
oss_reviews,57.9,0.0,2022-10-01,2025-09-30
oss_reviews,58.0,0.0,2022-10-01,2025-09-30
oss_reviews,58.1,0.0,2022-10-01,2025-09-30
oss_reviews,58.2,0.0,2022-10-01,2025-09-30
oss_reviews,58.3,0.0,2022-10-01,2025-09-30
oss_reviews,58.4,0.0,2022-10-01,2025-09-30
oss_reviews,58.5,0.0,2022-10-01,2025-09-30
oss_reviews,58.6,0.0,2022-10-01,2025-09-30
oss_reviews,58.7,0.0,2022-10-01,2025-09-30
oss_reviews,58.8,0.0,2022-10-01,2025-09-30
oss_reviews,58.9,0.0,2022-10-01,2025-09-30
oss_reviews,59.0,0.0,2022-10-01,2025-09-30
oss_reviews,59.1,0.0,2022-10-01,2025-09-30
oss_reviews,59.2,0.0,2022-10-01,2025-09-30
oss_reviews,59.3,0.0,2022-10-01,2025-09-30
oss_reviews,59.4,0.0,2022-10-01,2025-09-30
oss_reviews,59.5,1.0,2022-10-01,2025-09-30
oss_reviews,59.6,1.0,2022-10-01,2025-09-30
oss_reviews,59.7,1.0,2022-10-01,2025-09-30
oss_reviews,59.8,1.0,2022-10-01,2025-09-30
oss_reviews,59.9,1.0,2022-10-01,2025-09-30
oss_reviews,60.0,1.0,2022-10-01,2025-09-30
oss_reviews,60.1,1.0,2022-10-01,2025-09-30
oss_reviews,60.2,1.0,2022-10-01,2025-09-30
oss_reviews,60.3,1.0,2022-10-01,2025-09-30
oss_reviews,60.4,1.0,2022-10-01,2025-09-30
oss_reviews,60.5,1.0,2022-10-01,2025-09-30
oss_reviews,60.6,1.0,2022-10-01,2025-09-30
oss_reviews,60.7,1.0,2022-10-01,2025-09-30
oss_reviews,60.8,1.0,2022-10-01,2025-09-30
oss_reviews,60.9,1.0,2022-10-01,2025-09-30
oss_reviews,61.0,1.0,2022-10-01,2025-09-30
oss_reviews,61.1,1.0,2022-10-01,2025-09-30
oss_reviews,61.2,1.0,2022-10-01,2025-09-30
oss_reviews,61.3,1.0,2022-10-01,2025-09-30
oss_reviews,61.4,1.0,2022-10-01,2025-09-30
oss_reviews,61.5,1.0,2022-10-01,2025-09-30
oss_reviews,61.6,1.0,2022-10-01,2025-09-30
oss_reviews,61.7,1.0,2022-10-01,2025-09-30
oss_reviews,61.8,1.0,2022-10-01,2025-09-30
oss_reviews,61.9,1.0,2022-10-01,2025-09-30
oss_reviews,62.0,1.0,2022-10-01,2025-09-30
oss_reviews,62.1,1.0,2022-10-01,2025-09-30
oss_reviews,62.2,1.0,2022-10-01,2025-09-30
oss_reviews,62.3,1.0,2022-10-01,2025-09-30
oss_reviews,62.4,1.0,2022-10-01,2025-09-30
oss_reviews,62.5,1.0,2022-10-01,2025-09-30
oss_reviews,62.6,1.0,2022-10-01,2025-09-30
oss_reviews,62.7,1.0,2022-10-01,2025-09-30
oss_reviews,62.8,1.0,2022-10-01,2025-09-30
oss_reviews,62.9,1.0,2022-10-01,2025-09-30
oss_reviews,63.0,1.0,2022-10-01,2025-09-30
oss_reviews,63.1,1.0,2022-10-01,2025-09-30
oss_reviews,63.2,1.0,2022-10-01,2025-09-30
oss_reviews,63.3,1.0,2022-10-01,2025-09-30
oss_reviews,63.4,1.0,2022-10-01,2025-09-30
oss_reviews,63.5,1.0,2022-10-01,2025-09-30
oss_reviews,63.6,1.0,2022-10-01,2025-09-30
oss_reviews,63.7,1.0,2022-10-01,2025-09-30
oss_reviews,63.8,1.0,2022-10-01,2025-09-30
oss_reviews,63.9,1.0,2022-10-01,2025-09-30
oss_reviews,64.0,1.0,2022-10-01,2025-09-30
oss_reviews,64.1,1.0,2022-10-01,2025-09-30
oss_reviews,64.2,1.0,2022-10-01,2025-09-30
oss_reviews,64.3,1.0,2022-10-01,2025-09-30
oss_reviews,64.4,1.0,2022-10-01,2025-09-30
oss_reviews,64.5,1.0,2022-10-01,2025-09-30
oss_reviews,64.6,1.0,2022-10-01,2025-09-30
oss_reviews,64.7,1.0,2022-10-01,2025-09-30
oss_reviews,64.8,1.0,2022-10-01,2025-09-30
oss_reviews,64.9,1.0,2022-10-01,2025-09-30
oss_reviews,65.0,1.0,2022-10-01,2025-09-30
oss_reviews,65.1,1.0,2022-10-01,2025-09-30
oss_reviews,65.2,1.0,2022-10-01,2025-09-30
oss_reviews,65.3,1.0,2022-10-01,2025-09-30
oss_reviews,65.4,1.0,2022-10-01,2025-09-30
oss_reviews,65.5,1.0,2022-10-01,2025-09-30
oss_reviews,65.6,1.0,2022-10-01,2025-09-30
oss_reviews,65.7,1.0,2022-10-01,2025-09-30
oss_reviews,65.8,1.0,2022-10-01,2025-09-30
oss_reviews,65.9,1.0,2022-10-01,2025-09-30
oss_reviews,66.0,1.0,2022-10-01,2025-09-30
oss_reviews,66.1,1.0,2022-10-01,2025-09-30
oss_reviews,66.2,1.0,2022-10-01,2025-09-30
oss_reviews,66.3,1.0,2022-10-01,2025-09-30
oss_reviews,66.4,1.0,2022-10-01,2025-09-30
oss_reviews,66.5,1.0,2022-10-01,2025-09-30
oss_reviews,66.6,1.0,2022-10-01,2025-09-30
oss_reviews,66.7,1.0,2022-10-01,2025-09-30
oss_reviews,66.8,1.0,2022-10-01,2025-09-30
oss_reviews,66.9,1.0,2022-10-01,2025-09-30
oss_reviews,67.0,1.0,2022-10-01,2025-09-30
oss_reviews,67.1,1.0,2022-10-01,2025-09-30
oss_reviews,67.2,1.0,2022-10-01,2025-09-30
oss_reviews,67.3,1.0,2022-10-01,2025-09-30
oss_reviews,67.4,1.0,2022-10-01,2025-09-30
oss_reviews,67.5,1.0,2022-10-01,2025-09-30
oss_reviews,67.6,1.0,2022-10-01,2025-09-30
oss_reviews,67.7,1.0,2022-10-01,2025-09-30
oss_reviews,67.8,1.0,2022-10-01,2025-09-30
oss_reviews,67.9,1.0,2022-10-01,2025-09-30
oss_reviews,68.0,1.0,2022-10-01,2025-09-30
oss_reviews,68.1,1.0,2022-10-01,2025-09-30
oss_reviews,68.2,1.0,2022-10-01,2025-09-30
oss_reviews,68.3,1.0,2022-10-01,2025-09-30
oss_reviews,68.4,1.0,2022-10-01,2025-09-30
oss_reviews,68.5,2.0,2022-10-01,2025-09-30
oss_reviews,68.6,2.0,2022-10-01,2025-09-30
oss_reviews,68.7,2.0,2022-10-01,2025-09-30
oss_reviews,68.8,2.0,2022-10-01,2025-09-30
oss_reviews,68.9,2.0,2022-10-01,2025-09-30
oss_reviews,69.0,2.0,2022-10-01,2025-09-30
oss_reviews,69.1,2.0,2022-10-01,2025-09-30
oss_reviews,69.2,2.0,2022-10-01,2025-09-30
oss_reviews,69.3,2.0,2022-10-01,2025-09-30
oss_reviews,69.4,2.0,2022-10-01,2025-09-30
oss_reviews,69.5,2.0,2022-10-01,2025-09-30
oss_reviews,69.6,2.0,2022-10-01,2025-09-30
oss_reviews,69.7,2.0,2022-10-01,2025-09-30
oss_reviews,69.8,2.0,2022-10-01,2025-09-30
oss_reviews,69.9,2.0,2022-10-01,2025-09-30
oss_reviews,70.0,2.0,2022-10-01,2025-09-30
oss_reviews,70.1,2.0,2022-10-01,2025-09-30
oss_reviews,70.2,2.0,2022-10-01,2025-09-30
oss_reviews,70.3,2.0,2022-10-01,2025-09-30
oss_reviews,70.4,2.0,2022-10-01,2025-09-30
oss_reviews,70.5,2.0,2022-10-01,2025-09-30
oss_reviews,70.6,2.0,2022-10-01,2025-09-30
oss_reviews,70.7,2.0,2022-10-01,2025-09-30
oss_reviews,70.8,2.0,2022-10-01,2025-09-30
oss_reviews,70.9,2.0,2022-10-01,2025-09-30
oss_reviews,71.0,2.0,2022-10-01,2025-09-30
oss_reviews,71.1,2.0,2022-10-01,2025-09-30
oss_reviews,71.2,2.0,2022-10-01,2025-09-30
oss_reviews,71.3,2.0,2022-10-01,2025-09-30
oss_reviews,71.4,2.0,2022-10-01,2025-09-30
oss_reviews,71.5,2.0,2022-10-01,2025-09-30
oss_reviews,71.6,2.0,2022-10-01,2025-09-30
oss_reviews,71.7,2.0,2022-10-01,2025-09-30
oss_reviews,71.8,2.0,2022-10-01,2025-09-30
oss_reviews,71.9,2.0,2022-10-01,2025-09-30
oss_reviews,72.0,2.0,2022-10-01,2025-09-30
oss_reviews,72.1,2.0,2022-10-01,2025-09-30
oss_reviews,72.2,2.0,2022-10-01,2025-09-30
oss_reviews,72.3,2.0,2022-10-01,2025-09-30
oss_reviews,72.4,2.0,2022-10-01,2025-09-30
oss_reviews,72.5,2.0,2022-10-01,2025-09-30
oss_reviews,72.6,2.0,2022-10-01,2025-09-30
oss_reviews,72.7,2.0,2022-10-01,2025-09-30
oss_reviews,72.8,2.0,2022-10-01,2025-09-30
oss_reviews,72.9,2.0,2022-10-01,2025-09-30
oss_reviews,73.0,2.0,2022-10-01,2025-09-30
oss_reviews,73.1,2.0,2022-10-01,2025-09-30
oss_reviews,73.2,2.0,2022-10-01,2025-09-30
oss_reviews,73.3,2.0,2022-10-01,2025-09-30
oss_reviews,73.4,2.0,2022-10-01,2025-09-30
oss_reviews,73.5,2.0,2022-10-01,2025-09-30
oss_reviews,73.6,3.0,2022-10-01,2025-09-30
oss_reviews,73.7,3.0,2022-10-01,2025-09-30
